#;Time;RL points;Agent name;Learning type;Won Episode;Low health threshold;Critical low health threshold;Walk speed;Run speed;Sight range;Hear range;Attack range
607;08.12.2021 20:55:12;1981,714;Jack;Play;Win;40;8;5;8;30;20;10
608;08.12.2021 20:55:12;1991,713;Jack;Play;Win;40;8;5;8;30;20;10
609;08.12.2021 20:55:12;2001,612;Jack;Play;Win;40;8;5;8;30;20;10
610;08.12.2021 20:55:12;2011,611;Jack;Play;Win;40;8;5;8;30;20;10
611;08.12.2021 20:55:12;2021,51;Jack;Play;Win;40;8;5;8;30;20;10
612;08.12.2021 20:55:12;2031,509;Jack;Play;Win;40;8;5;8;30;20;10
613;08.12.2021 20:55:12;2041,408;Jack;Play;Win;40;8;5;8;30;20;10
614;08.12.2021 20:55:12;2051,407;Jack;Play;Win;40;8;5;8;30;20;10
615;08.12.2021 20:55:12;2061,406;Jack;Play;Win;40;8;5;8;30;20;10
616;08.12.2021 20:55:12;2071,305;Jack;Play;Win;40;8;5;8;30;20;10
617;08.12.2021 20:55:12;2081,304;Jack;Play;Win;40;8;5;8;30;20;10
618;08.12.2021 20:55:12;2091,203;Jack;Play;Win;40;8;5;8;30;20;10
619;08.12.2021 20:55:12;2101,202;Jack;Play;Win;40;8;5;8;30;20;10
620;08.12.2021 20:55:12;2111,101;Jack;Play;Win;40;8;5;8;30;20;10
621;08.12.2021 20:55:12;2121,1;Jack;Play;Win;40;8;5;8;30;20;10
622;08.12.2021 20:55:12;2131,099;Jack;Play;Win;40;8;5;8;30;20;10
623;08.12.2021 20:55:12;2140,998;Jack;Play;Win;40;8;5;8;30;20;10
624;08.12.2021 20:55:12;2150,997;Jack;Play;Win;40;8;5;8;30;20;10
625;08.12.2021 20:55:12;2160,896;Jack;Play;Win;40;8;5;8;30;20;10
626;08.12.2021 20:55:12;2170,895;Jack;Play;Win;40;8;5;8;30;20;10
627;08.12.2021 20:55:12;2180,794;Jack;Play;Win;40;8;5;8;30;20;10
628;08.12.2021 20:55:12;2190,793;Jack;Play;Win;40;8;5;8;30;20;10
629;08.12.2021 20:55:12;2200,692;Jack;Play;Win;40;8;5;8;30;20;10
630;08.12.2021 20:55:12;2210,691;Jack;Play;Win;40;8;5;8;30;20;10
631;08.12.2021 20:55:12;2220,59;Jack;Play;Win;40;8;5;8;30;20;10
632;08.12.2021 20:55:12;2230,589;Jack;Play;Win;40;8;5;8;30;20;10
633;08.12.2021 20:55:12;2240,588;Jack;Play;Win;40;8;5;8;30;20;10
634;08.12.2021 20:55:12;2250,487;Jack;Play;Win;40;8;5;8;30;20;10
635;08.12.2021 20:55:12;2260,486;Jack;Play;Win;40;8;5;8;30;20;10
636;08.12.2021 20:55:12;2270,385;Jack;Play;Win;40;8;5;8;30;20;10
637;08.12.2021 20:55:12;2280,384;Jack;Play;Win;40;8;5;8;30;20;10
638;08.12.2021 20:55:12;2290,383;Jack;Play;Win;40;8;5;8;30;20;10
639;08.12.2021 20:55:12;2300,282;Jack;Play;Win;40;8;5;8;30;20;10
640;08.12.2021 20:55:12;2310,281;Jack;Play;Win;40;8;5;8;30;20;10
641;08.12.2021 20:55:12;2320,18;Jack;Play;Win;40;8;5;8;30;20;10
642;08.12.2021 20:55:12;2330,179;Jack;Play;Win;40;8;5;8;30;20;10
643;08.12.2021 20:55:12;2340,178;Jack;Play;Win;40;8;5;8;30;20;10
644;08.12.2021 20:55:12;2350,077;Jack;Play;Win;40;8;5;8;30;20;10
645;08.12.2021 20:55:12;2360,076;Jack;Play;Win;40;8;5;8;30;20;10
646;08.12.2021 20:55:12;2369,975;Jack;Play;Win;40;8;5;8;30;20;10
647;08.12.2021 20:55:12;2379,974;Jack;Play;Win;40;8;5;8;30;20;10
648;08.12.2021 20:55:12;2389,973;Jack;Play;Win;40;8;5;8;30;20;10
649;08.12.2021 20:55:12;2399,872;Jack;Play;Win;40;8;5;8;30;20;10
650;08.12.2021 20:55:12;2409,871;Jack;Play;Win;40;8;5;8;30;20;10
651;08.12.2021 20:55:12;2419,77;Jack;Play;Win;40;8;5;8;30;20;10
652;08.12.2021 20:55:12;2429,769;Jack;Play;Win;40;8;5;8;30;20;10
653;08.12.2021 20:55:12;2439,667;Jack;Play;Win;40;8;5;8;30;20;10
654;08.12.2021 20:55:12;2449,667;Jack;Play;Win;40;8;5;8;30;20;10
655;08.12.2021 20:55:12;2459,565;Jack;Play;Win;40;8;5;8;30;20;10
656;08.12.2021 20:55:12;2469,564;Jack;Play;Win;40;8;5;8;30;20;10
657;08.12.2021 20:55:12;2479,463;Jack;Play;Win;40;8;5;8;30;20;10
658;08.12.2021 20:55:12;2489,462;Jack;Play;Win;40;8;5;8;30;20;10
659;08.12.2021 20:55:12;2499,461;Jack;Play;Win;40;8;5;8;30;20;10
660;08.12.2021 20:55:13;2509,36;Jack;Play;Win;40;8;5;8;30;20;10
661;08.12.2021 20:55:13;2519,359;Jack;Play;Win;40;8;5;8;30;20;10
662;08.12.2021 20:55:13;2529,258;Jack;Play;Win;40;8;5;8;30;20;10
663;08.12.2021 20:55:13;2539,257;Jack;Play;Win;40;8;5;8;30;20;10
664;08.12.2021 20:55:13;2549,156;Jack;Play;Win;40;8;5;8;30;20;10
665;08.12.2021 20:55:13;2559,155;Jack;Play;Win;40;8;5;8;30;20;10
666;08.12.2021 20:55:13;2569,154;Jack;Play;Win;40;8;5;8;30;20;10
667;08.12.2021 20:55:13;2579,053;Jack;Play;Win;40;8;5;8;30;20;10
668;08.12.2021 20:55:13;2589,052;Jack;Play;Win;40;8;5;8;30;20;10
669;08.12.2021 20:55:13;2598,951;Jack;Play;Win;40;8;5;8;30;20;10
670;08.12.2021 20:55:13;2608,95;Jack;Play;Win;40;8;5;8;30;20;10
671;08.12.2021 20:55:13;2618,949;Jack;Play;Win;40;8;5;8;30;20;10
672;08.12.2021 20:55:13;2628,848;Jack;Play;Win;40;8;5;8;30;20;10
673;08.12.2021 20:55:13;2638,847;Jack;Play;Win;40;8;5;8;30;20;10
674;08.12.2021 20:55:13;2648,746;Jack;Play;Win;40;8;5;8;30;20;10
675;08.12.2021 20:55:13;2658,745;Jack;Play;Win;40;8;5;8;30;20;10
676;08.12.2021 20:55:13;2668,644;Jack;Play;Win;40;8;5;8;30;20;10
677;08.12.2021 20:55:13;2678,643;Jack;Play;Win;40;8;5;8;30;20;10
678;08.12.2021 20:55:13;2688,542;Jack;Play;Win;40;8;5;8;30;20;10
679;08.12.2021 20:55:13;2698,541;Jack;Play;Win;40;8;5;8;30;20;10
680;08.12.2021 20:55:13;2708,44;Jack;Play;Win;40;8;5;8;30;20;10
681;08.12.2021 20:55:13;2718,439;Jack;Play;Win;40;8;5;8;30;20;10
682;08.12.2021 20:55:13;2728,338;Jack;Play;Win;40;8;5;8;30;20;10
683;08.12.2021 20:55:13;2738,337;Jack;Play;Win;40;8;5;8;30;20;10
684;08.12.2021 20:55:13;2748,236;Jack;Play;Win;40;8;5;8;30;20;10
685;08.12.2021 20:55:13;2758,235;Jack;Play;Win;40;8;5;8;30;20;10
686;08.12.2021 20:55:13;2768,234;Jack;Play;Win;40;8;5;8;30;20;10
687;08.12.2021 20:55:13;2778,133;Jack;Play;Win;40;8;5;8;30;20;10
688;08.12.2021 20:55:13;2788,132;Jack;Play;Win;40;8;5;8;30;20;10
689;08.12.2021 20:55:13;2798,031;Jack;Play;Win;40;8;5;8;30;20;10
690;08.12.2021 20:55:13;2808,03;Jack;Play;Win;40;8;5;8;30;20;10
691;08.12.2021 20:55:13;2817,929;Jack;Play;Win;40;8;5;8;30;20;10
692;08.12.2021 20:55:13;2827,928;Jack;Play;Win;40;8;5;8;30;20;10
693;08.12.2021 20:55:13;2837,927;Jack;Play;Win;40;8;5;8;30;20;10
694;08.12.2021 20:55:13;2847,826;Jack;Play;Win;40;8;5;8;30;20;10
695;08.12.2021 20:55:13;2857,825;Jack;Play;Win;40;8;5;8;30;20;10
696;08.12.2021 20:55:13;2867,724;Jack;Play;Win;40;8;5;8;30;20;10
697;08.12.2021 20:55:13;2877,723;Jack;Play;Win;40;8;5;8;30;20;10
698;08.12.2021 20:55:13;2887,622;Jack;Play;Win;40;8;5;8;30;20;10
699;08.12.2021 20:55:13;2897,621;Jack;Play;Win;40;8;5;8;30;20;10
700;08.12.2021 20:55:13;2907,62;Jack;Play;Win;40;8;5;8;30;20;10
701;08.12.2021 20:55:13;2917,519;Jack;Play;Win;40;8;5;8;30;20;10
702;08.12.2021 20:55:13;2927,417;Jack;Play;Win;40;8;5;8;30;20;10
703;08.12.2021 20:55:13;2937,417;Jack;Play;Win;40;8;5;8;30;20;10
704;08.12.2021 20:55:13;2947,416;Jack;Play;Win;40;8;5;8;30;20;10
705;08.12.2021 20:55:13;2957,314;Jack;Play;Win;40;8;5;8;30;20;10
706;08.12.2021 20:55:13;2967,313;Jack;Play;Win;40;8;5;8;30;20;10
707;08.12.2021 20:55:13;2977,313;Jack;Play;Win;40;8;5;8;30;20;10
708;08.12.2021 20:55:13;2987,312;Jack;Play;Win;40;8;5;8;30;20;10
709;08.12.2021 20:55:13;2997,21;Jack;Play;Win;40;8;5;8;30;20;10
710;08.12.2021 20:55:13;3007,209;Jack;Play;Win;40;8;5;8;30;20;10
711;08.12.2021 20:55:13;3017,108;Jack;Play;Win;40;8;5;8;30;20;10
712;08.12.2021 20:55:13;3027,107;Jack;Play;Win;40;8;5;8;30;20;10
713;08.12.2021 20:55:13;3037,106;Jack;Play;Win;40;8;5;8;30;20;10
714;08.12.2021 20:55:13;3047,005;Jack;Play;Win;40;8;5;8;30;20;10
715;08.12.2021 20:55:13;3057,004;Jack;Play;Win;40;8;5;8;30;20;10
716;08.12.2021 20:55:13;3066,903;Jack;Play;Win;40;8;5;8;30;20;10
717;08.12.2021 20:55:13;3076,902;Jack;Play;Win;40;8;5;8;30;20;10
718;08.12.2021 20:55:13;3086,901;Jack;Play;Win;40;8;5;8;30;20;10
719;08.12.2021 20:55:13;3096,8;Jack;Play;Win;40;8;5;8;30;20;10
720;08.12.2021 20:55:13;3106,799;Jack;Play;Win;40;8;5;8;30;20;10
721;08.12.2021 20:55:13;3116,798;Jack;Play;Win;40;8;5;8;30;20;10
722;08.12.2021 20:55:13;3126,697;Jack;Play;Win;40;8;5;8;30;20;10
723;08.12.2021 20:55:13;3136,696;Jack;Play;Win;40;8;5;8;30;20;10
724;08.12.2021 20:55:13;3146,595;Jack;Play;Win;40;8;5;8;30;20;10
725;08.12.2021 20:55:13;3156,594;Jack;Play;Win;40;8;5;8;30;20;10
726;08.12.2021 20:55:13;3166,493;Jack;Play;Win;40;8;5;8;30;20;10
727;08.12.2021 20:55:13;3176,492;Jack;Play;Win;40;8;5;8;30;20;10
728;08.12.2021 20:55:13;3186,391;Jack;Play;Win;40;8;5;8;30;20;10
729;08.12.2021 20:55:13;3196,39;Jack;Play;Win;40;8;5;8;30;20;10
730;08.12.2021 20:55:13;3206,389;Jack;Play;Win;40;8;5;8;30;20;10
731;08.12.2021 20:55:13;3216,288;Jack;Play;Win;40;8;5;8;30;20;10
732;08.12.2021 20:55:13;3226,187;Jack;Play;Win;40;8;5;8;30;20;10
733;08.12.2021 20:55:13;3236,186;Jack;Play;Win;40;8;5;8;30;20;10
734;08.12.2021 20:55:13;3246,085;Jack;Play;Win;40;8;5;8;30;20;10
735;08.12.2021 20:55:13;3255,984;Jack;Play;Win;40;8;5;8;30;20;10
736;08.12.2021 20:55:13;3265,983;Jack;Play;Win;40;8;5;8;30;20;10
737;08.12.2021 20:55:13;3275,682;Jack;Play;Win;40;8;5;8;30;20;10
738;08.12.2021 20:55:13;3285,781;Jack;Play;Win;40;8;5;8;30;20;10
739;08.12.2021 20:55:13;3295,48;Jack;Play;Win;40;8;5;8;30;20;10
740;08.12.2021 20:55:13;3305,479;Jack;Play;Win;40;8;5;8;30;20;10
741;08.12.2021 20:55:13;3315,378;Jack;Play;Win;40;8;5;8;30;20;10
742;08.12.2021 20:55:13;3325,377;Jack;Play;Win;40;8;5;8;30;20;10
743;08.12.2021 20:55:13;3335,376;Jack;Play;Win;40;8;5;8;30;20;10
744;08.12.2021 20:55:13;3345,275;Jack;Play;Win;40;8;5;8;30;20;10
745;08.12.2021 20:55:13;3355,274;Jack;Play;Win;40;8;5;8;30;20;10
746;08.12.2021 20:55:13;3365,173;Jack;Play;Win;40;8;5;8;30;20;10
747;08.12.2021 20:55:13;3375,172;Jack;Play;Win;40;8;5;8;30;20;10
748;08.12.2021 20:55:13;3385,071;Jack;Play;Win;40;8;5;8;30;20;10
749;08.12.2021 20:55:13;3395,07;Jack;Play;Win;40;8;5;8;30;20;10
750;08.12.2021 20:55:13;3404,969;Jack;Play;Win;40;8;5;8;30;20;10
751;08.12.2021 20:55:13;3414,868;Jack;Play;Win;40;8;5;8;30;20;10
752;08.12.2021 20:55:13;3424,867;Jack;Play;Win;40;8;5;8;30;20;10
753;08.12.2021 20:55:13;3434,766;Jack;Play;Win;40;8;5;8;30;20;10
754;08.12.2021 20:55:13;3444,765;Jack;Play;Win;40;8;5;8;30;20;10
755;08.12.2021 20:55:13;3454,664;Jack;Play;Win;40;8;5;8;30;20;10
756;08.12.2021 20:55:13;3464,663;Jack;Play;Win;40;8;5;8;30;20;10
757;08.12.2021 20:55:13;3474,562;Jack;Play;Win;40;8;5;8;30;20;10
758;08.12.2021 20:55:13;3484,561;Jack;Play;Win;40;8;5;8;30;20;10
759;08.12.2021 20:55:13;3494,459;Jack;Play;Win;40;8;5;8;30;20;10
760;08.12.2021 20:55:13;3504,458;Jack;Play;Win;40;8;5;8;30;20;10
761;08.12.2021 20:55:13;3514,357;Jack;Play;Win;40;8;5;8;30;20;10
762;08.12.2021 20:55:13;3524,356;Jack;Play;Win;40;8;5;8;30;20;10
763;08.12.2021 20:55:13;3534,255;Jack;Play;Win;40;8;5;8;30;20;10
764;08.12.2021 20:55:13;3544,254;Jack;Play;Win;40;8;5;8;30;20;10
765;08.12.2021 20:55:13;3554,153;Jack;Play;Win;40;8;5;8;30;20;10
766;08.12.2021 20:55:13;3564,152;Jack;Play;Win;40;8;5;8;30;20;10
767;08.12.2021 20:55:14;3574,051;Jack;Play;Win;40;8;5;8;30;20;10
768;08.12.2021 20:55:14;3584,05;Jack;Play;Win;40;8;5;8;30;20;10
769;08.12.2021 20:55:14;3593,949;Jack;Play;Win;40;8;5;8;30;20;10
770;08.12.2021 20:55:14;3603,848;Jack;Play;Win;40;8;5;8;30;20;10
771;08.12.2021 20:55:14;3613,847;Jack;Play;Win;40;8;5;8;30;20;10
772;08.12.2021 20:55:14;3623,746;Jack;Play;Win;40;8;5;8;30;20;10
773;08.12.2021 20:55:14;3633,745;Jack;Play;Win;40;8;5;8;30;20;10
774;08.12.2021 20:55:14;3643,644;Jack;Play;Win;40;8;5;8;30;20;10
775;08.12.2021 20:55:14;3653,643;Jack;Play;Win;40;8;5;8;30;20;10
776;08.12.2021 20:55:14;3663,542;Jack;Play;Win;40;8;5;8;30;20;10
777;08.12.2021 20:55:14;3673,541;Jack;Play;Win;40;8;5;8;30;20;10
778;08.12.2021 20:55:14;3683,44;Jack;Play;Win;40;8;5;8;30;20;10
779;08.12.2021 20:55:14;3693,439;Jack;Play;Win;40;8;5;8;30;20;10
780;08.12.2021 20:55:14;3703,338;Jack;Play;Win;40;8;5;8;30;20;10
781;08.12.2021 20:55:14;3713,237;Jack;Play;Win;40;8;5;8;30;20;10
782;08.12.2021 20:55:14;3723,236;Jack;Play;Win;40;8;5;8;30;20;10
783;08.12.2021 20:55:14;3733,135;Jack;Play;Win;40;8;5;8;30;20;10
784;08.12.2021 20:55:14;3743,134;Jack;Play;Win;40;8;5;8;30;20;10
785;08.12.2021 20:55:14;3753,033;Jack;Play;Win;40;8;5;8;30;20;10
786;08.12.2021 20:55:14;3762,932;Jack;Play;Win;40;8;5;8;30;20;10
787;08.12.2021 20:55:14;3772,931;Jack;Play;Win;40;8;5;8;30;20;10
788;08.12.2021 20:55:14;3782,93;Jack;Play;Win;40;8;5;8;30;20;10
789;08.12.2021 20:55:14;3792,829;Jack;Play;Win;40;8;5;8;30;20;10
790;08.12.2021 20:55:14;3802,828;Jack;Play;Win;40;8;5;8;30;20;10
791;08.12.2021 20:55:14;3812,727;Jack;Play;Win;40;8;5;8;30;20;10
792;08.12.2021 20:55:14;3822,726;Jack;Play;Win;40;8;5;8;30;20;10
793;08.12.2021 20:55:14;3832,625;Jack;Play;Win;40;8;5;8;30;20;10
794;08.12.2021 20:55:14;3842,624;Jack;Play;Win;40;8;5;8;30;20;10
795;08.12.2021 20:55:14;3852,623;Jack;Play;Win;40;8;5;8;30;20;10
796;08.12.2021 20:55:14;3862,521;Jack;Play;Win;40;8;5;8;30;20;10
797;08.12.2021 20:55:14;3872,521;Jack;Play;Win;40;8;5;8;30;20;10
798;08.12.2021 20:55:14;3882,419;Jack;Play;Win;40;8;5;8;30;20;10
799;08.12.2021 20:55:14;3892,418;Jack;Play;Win;40;8;5;8;30;20;10
800;08.12.2021 20:55:14;3902,317;Jack;Play;Win;40;8;5;8;30;20;10
801;08.12.2021 20:55:14;3912,316;Jack;Play;Win;40;8;5;8;30;20;10
802;08.12.2021 20:55:14;3922,315;Jack;Play;Win;40;8;5;8;30;20;10
803;08.12.2021 20:55:14;3932,214;Jack;Play;Win;40;8;5;8;30;20;10
804;08.12.2021 20:55:14;3942,213;Jack;Play;Win;40;8;5;8;30;20;10
805;08.12.2021 20:55:14;3952,112;Jack;Play;Win;40;8;5;8;30;20;10
806;08.12.2021 20:55:14;3962,111;Jack;Play;Win;40;8;5;8;30;20;10
807;08.12.2021 20:55:14;3972,01;Jack;Play;Win;40;8;5;8;30;20;10
808;08.12.2021 20:55:14;3982,009;Jack;Play;Win;40;8;5;8;30;20;10
809;08.12.2021 20:55:14;3991,908;Jack;Play;Win;40;8;5;8;30;20;10
810;08.12.2021 20:55:14;4001,907;Jack;Play;Win;40;8;5;8;30;20;10
811;08.12.2021 20:55:14;4011,806;Jack;Play;Win;40;8;5;8;30;20;10
812;08.12.2021 20:55:14;4021,805;Jack;Play;Win;40;8;5;8;30;20;10
813;08.12.2021 20:55:14;4031,804;Jack;Play;Win;40;8;5;8;30;20;10
814;08.12.2021 20:55:14;4041,703;Jack;Play;Win;40;8;5;8;30;20;10
815;08.12.2021 20:55:14;4051,702;Jack;Play;Win;40;8;5;8;30;20;10
816;08.12.2021 20:55:14;4061,601;Jack;Play;Win;40;8;5;8;30;20;10
817;08.12.2021 20:55:14;4071,6;Jack;Play;Win;40;8;5;8;30;20;10
818;08.12.2021 20:55:14;4081,599;Jack;Play;Win;40;8;5;8;30;20;10
819;08.12.2021 20:55:14;4091,498;Jack;Play;Win;40;8;5;8;30;20;10
820;08.12.2021 20:55:14;4101,497;Jack;Play;Win;40;8;5;8;30;20;10
821;08.12.2021 20:55:14;4111,396;Jack;Play;Win;40;8;5;8;30;20;10
822;08.12.2021 20:55:14;4121,395;Jack;Play;Win;40;8;5;8;30;20;10
823;08.12.2021 20:55:14;4131,394;Jack;Play;Win;40;8;5;8;30;20;10
824;08.12.2021 20:55:14;4141,293;Jack;Play;Win;40;8;5;8;30;20;10
825;08.12.2021 20:55:14;4151,292;Jack;Play;Win;40;8;5;8;30;20;10
826;08.12.2021 20:55:14;4161,191;Jack;Play;Win;40;8;5;8;30;20;10
827;08.12.2021 20:55:14;4171,19;Jack;Play;Win;40;8;5;8;30;20;10
828;08.12.2021 20:55:14;4181,189;Jack;Play;Win;40;8;5;8;30;20;10
829;08.12.2021 20:55:14;4191,088;Jack;Play;Win;40;8;5;8;30;20;10
830;08.12.2021 20:55:14;4201,087;Jack;Play;Win;40;8;5;8;30;20;10
831;08.12.2021 20:55:14;4210,986;Jack;Play;Win;40;8;5;8;30;20;10
832;08.12.2021 20:55:14;4220,985;Jack;Play;Win;40;8;5;8;30;20;10
833;08.12.2021 20:55:14;4230,884;Jack;Play;Win;40;8;5;8;30;20;10
834;08.12.2021 20:55:14;4240,883;Jack;Play;Win;40;8;5;8;30;20;10
835;08.12.2021 20:55:14;4250,782;Jack;Play;Win;40;8;5;8;30;20;10
836;08.12.2021 20:55:14;4260,781;Jack;Play;Win;40;8;5;8;30;20;10
837;08.12.2021 20:55:14;4270,78;Jack;Play;Win;40;8;5;8;30;20;10
838;08.12.2021 20:55:14;4280,679;Jack;Play;Win;40;8;5;8;30;20;10
839;08.12.2021 20:55:14;4290,678;Jack;Play;Win;40;8;5;8;30;20;10
840;08.12.2021 20:55:14;4300,677;Jack;Play;Win;40;8;5;8;30;20;10
841;08.12.2021 20:55:14;4310,576;Jack;Play;Win;40;8;5;8;30;20;10
842;08.12.2021 20:55:14;4320,575;Jack;Play;Win;40;8;5;8;30;20;10
843;08.12.2021 20:55:14;4330,474;Jack;Play;Win;40;8;5;8;30;20;10
844;08.12.2021 20:55:14;4340,473;Jack;Play;Win;40;8;5;8;30;20;10
845;08.12.2021 20:55:14;4350,472;Jack;Play;Win;40;8;5;8;30;20;10
846;08.12.2021 20:55:14;4360,371;Jack;Play;Win;40;8;5;8;30;20;10
847;08.12.2021 20:55:14;4370,37;Jack;Play;Win;40;8;5;8;30;20;10
848;08.12.2021 20:55:14;4380,269;Jack;Play;Win;40;8;5;8;30;20;10
849;08.12.2021 20:55:14;4390,268;Jack;Play;Win;40;8;5;8;30;20;10
850;08.12.2021 20:55:14;4400,167;Jack;Play;Win;40;8;5;8;30;20;10
851;08.12.2021 20:55:14;4410,065;Jack;Play;Win;40;8;5;8;30;20;10
852;08.12.2021 20:55:14;4420,064;Jack;Play;Win;40;8;5;8;30;20;10
853;08.12.2021 20:55:14;4430,063;Jack;Play;Win;40;8;5;8;30;20;10
854;08.12.2021 20:55:14;4439,962;Jack;Play;Win;40;8;5;8;30;20;10
855;08.12.2021 20:55:14;4449,961;Jack;Play;Win;40;8;5;8;30;20;10
856;08.12.2021 20:55:14;4459,86;Jack;Play;Win;40;8;5;8;30;20;10
857;08.12.2021 20:55:14;4469,859;Jack;Play;Win;40;8;5;8;30;20;10
858;08.12.2021 20:55:14;4479,758;Jack;Play;Win;40;8;5;8;30;20;10
859;08.12.2021 20:55:14;4489,757;Jack;Play;Win;40;8;5;8;30;20;10
860;08.12.2021 20:55:14;4499,656;Jack;Play;Win;40;8;5;8;30;20;10
861;08.12.2021 20:55:14;4509,655;Jack;Play;Win;40;8;5;8;30;20;10
862;08.12.2021 20:55:14;4519,654;Jack;Play;Win;40;8;5;8;30;20;10
863;08.12.2021 20:55:14;4529,553;Jack;Play;Win;40;8;5;8;30;20;10
864;08.12.2021 20:55:14;4539,552;Jack;Play;Win;40;8;5;8;30;20;10
865;08.12.2021 20:55:14;4549,451;Jack;Play;Win;40;8;5;8;30;20;10
866;08.12.2021 20:55:14;4559,45;Jack;Play;Win;40;8;5;8;30;20;10
867;08.12.2021 20:55:14;4569,449;Jack;Play;Win;40;8;5;8;30;20;10
868;08.12.2021 20:55:14;4579,448;Jack;Play;Win;40;8;5;8;30;20;10
869;08.12.2021 20:55:14;4589,447;Jack;Play;Win;40;8;5;8;30;20;10
870;08.12.2021 20:55:14;4599,346;Jack;Play;Win;40;8;5;8;30;20;10
871;08.12.2021 20:55:14;4609,345;Jack;Play;Win;40;8;5;8;30;20;10
872;08.12.2021 20:55:14;4619,244;Jack;Play;Win;40;8;5;8;30;20;10
873;08.12.2021 20:55:14;4629,243;Jack;Play;Win;40;8;5;8;30;20;10
874;08.12.2021 20:55:14;4639,242;Jack;Play;Win;40;8;5;8;30;20;10
875;08.12.2021 20:55:14;4649,141;Jack;Play;Win;40;8;5;8;30;20;10
876;08.12.2021 20:55:14;4659,14;Jack;Play;Win;40;8;5;8;30;20;10
877;08.12.2021 20:55:14;4669,039;Jack;Play;Win;40;8;5;8;30;20;10
878;08.12.2021 20:55:15;4679,038;Jack;Play;Win;40;8;5;8;30;20;10
879;08.12.2021 20:55:15;4689,037;Jack;Play;Win;40;8;5;8;30;20;10
880;08.12.2021 20:55:15;4698,936;Jack;Play;Win;40;8;5;8;30;20;10
881;08.12.2021 20:55:15;4708,835;Jack;Play;Win;40;8;5;8;30;20;10
882;08.12.2021 20:55:15;4718,834;Jack;Play;Win;40;8;5;8;30;20;10
883;08.12.2021 20:55:15;4728,733;Jack;Play;Win;40;8;5;8;30;20;10
884;08.12.2021 20:55:15;4738,732;Jack;Play;Win;40;8;5;8;30;20;10
885;08.12.2021 20:55:15;4748,631;Jack;Play;Win;40;8;5;8;30;20;10
886;08.12.2021 20:55:15;4758,63;Jack;Play;Win;40;8;5;8;30;20;10
887;08.12.2021 20:55:15;4768,529;Jack;Play;Win;40;8;5;8;30;20;10
888;08.12.2021 20:55:15;4778,528;Jack;Play;Win;40;8;5;8;30;20;10
889;08.12.2021 20:55:15;4788,427;Jack;Play;Win;40;8;5;8;30;20;10
890;08.12.2021 20:55:15;4798,426;Jack;Play;Win;40;8;5;8;30;20;10
891;08.12.2021 20:55:15;4808,125;Jack;Play;Win;40;8;5;8;30;20;10
892;08.12.2021 20:55:15;4818,124;Jack;Play;Win;40;8;5;8;30;20;10
893;08.12.2021 20:55:15;4827,822;Jack;Play;Win;40;8;5;8;30;20;10
894;08.12.2021 20:55:15;4837,921;Jack;Play;Win;40;8;5;8;30;20;10
895;08.12.2021 20:55:15;4847,82;Jack;Play;Win;40;8;5;8;30;20;10
896;08.12.2021 20:55:15;4857,819;Jack;Play;Win;40;8;5;8;30;20;10
897;08.12.2021 20:55:15;4867,818;Jack;Play;Win;40;8;5;8;30;20;10
898;08.12.2021 20:55:15;4877,717;Jack;Play;Win;40;8;5;8;30;20;10
899;08.12.2021 20:55:15;4887,616;Jack;Play;Win;40;8;5;8;30;20;10
900;08.12.2021 20:55:15;4897,615;Jack;Play;Win;40;8;5;8;30;20;10
901;08.12.2021 20:55:15;4907,514;Jack;Play;Win;40;8;5;8;30;20;10
902;08.12.2021 20:55:15;4917,513;Jack;Play;Win;40;8;5;8;30;20;10
903;08.12.2021 20:55:15;4927,412;Jack;Play;Win;40;8;5;8;30;20;10
904;08.12.2021 20:55:15;4937,311;Jack;Play;Win;40;8;5;8;30;20;10
905;08.12.2021 20:55:15;4947,31;Jack;Play;Win;40;8;5;8;30;20;10
906;08.12.2021 20:55:15;4957,209;Jack;Play;Win;40;8;5;8;30;20;10
907;08.12.2021 20:55:15;4967,108;Jack;Play;Win;40;8;5;8;30;20;10
908;08.12.2021 20:55:15;4977,107;Jack;Play;Win;40;8;5;8;30;20;10
909;08.12.2021 20:55:15;4987,006;Jack;Play;Win;40;8;5;8;30;20;10
910;08.12.2021 20:55:15;4997,005;Jack;Play;Win;40;8;5;8;30;20;10
911;08.12.2021 20:55:15;5006,904;Jack;Play;Win;40;8;5;8;30;20;10
912;08.12.2021 20:55:15;5016,903;Jack;Play;Win;40;8;5;8;30;20;10
913;08.12.2021 20:55:15;5026,802;Jack;Play;Win;40;8;5;8;30;20;10
914;08.12.2021 20:55:15;5036,801;Jack;Play;Win;40;8;5;8;30;20;10
915;08.12.2021 20:55:15;5046,7;Jack;Play;Win;40;8;5;8;30;20;10
916;08.12.2021 20:55:15;5056,699;Jack;Play;Win;40;8;5;8;30;20;10
917;08.12.2021 20:55:15;5066,698;Jack;Play;Win;40;8;5;8;30;20;10
918;08.12.2021 20:55:15;5076,597;Jack;Play;Win;40;8;5;8;30;20;10
919;08.12.2021 20:55:15;5086,596;Jack;Play;Win;40;8;5;8;30;20;10
920;08.12.2021 20:55:15;5096,495;Jack;Play;Win;40;8;5;8;30;20;10
921;08.12.2021 20:55:15;5106,494;Jack;Play;Win;40;8;5;8;30;20;10
922;08.12.2021 20:55:15;5116,393;Jack;Play;Win;40;8;5;8;30;20;10
