#;Time;RL points;Agent name;Learning type;Won episode;Episode iterations;Episode time [s];Interest in enemy [%]
1058;31.12.2021 11:38:51;-5,719999;Jack;Self play;Fail;1;28;100%
1059;31.12.2021 11:39:13;4,632503;Madox;Self play;Win;1;116;100%
1060;31.12.2021 11:39:13;-11,02501;Jack;Self play;Fail;1;116;100%
1061;31.12.2021 11:40:02;-26,46996;Madox;Self play;Fail;1;261;48%
1062;31.12.2021 11:40:02;-3,642593;Jack;Self play;Win;1;261;48%
1063;31.12.2021 11:40:44;-25,29754;Madox;Self play;Fail;1;224;16%
1064;31.12.2021 11:40:44;-7,972556;Jack;Self play;Win;1;224;16%
1065;31.12.2021 11:41:48;-15,39008;Madox;Self play;Fail;2;318;29%
1066;31.12.2021 11:41:48;-26,07821;Jack;Self play;Win;2;318;60%
1067;31.12.2021 11:41:54;5,282502;Madox;Self play;Win;1;31;100%
1068;31.12.2021 11:41:54;-5,514998;Jack;Self play;Fail;1;31;100%
1069;31.12.2021 11:42:00;5,010005;Madox;Self play;Win;1;28;100%
1070;31.12.2021 11:42:00;-9,610018;Jack;Self play;Fail;1;28;100%
1071;31.12.2021 11:42:06;-5,244998;Madox;Self play;Fail;1;27;100%
1072;31.12.2021 11:42:06;4,135003;Jack;Self play;Win;1;27;100%
1073;31.12.2021 11:42:10;-6,125;Madox;Self play;Fail;1;19;100%
1074;31.12.2021 11:42:10;4,097503;Jack;Self play;Win;1;19;100%
1075;31.12.2021 11:43:13;-23,78018;Madox;Self play;Fail;2;318;79%
1076;31.12.2021 11:43:13;-15,41522;Jack;Self play;Win;2;318;79%
1077;31.12.2021 11:43:54;-2,373497;Madox;Self play;Win;1;215;20%
1078;31.12.2021 11:43:54;-18,9125;Jack;Self play;Fail;1;215;25%
1079;31.12.2021 11:44:18;2,489993;Madox;Self play;Win;1;122;35%
1080;31.12.2021 11:44:18;-14,42252;Jack;Self play;Fail;1;122;35%
1081;31.12.2021 11:44:47;-19,41003;Madox;Self play;Fail;1;168;18%
1082;31.12.2021 11:44:47;-1,402519;Jack;Self play;Win;1;168;18%
1083;31.12.2021 11:44:53;6,3825;Madox;Self play;Win;1;32;100%
1084;31.12.2021 11:44:53;-6,48;Jack;Self play;Fail;1;32;100%
1085;31.12.2021 11:45:01;-5,304998;Madox;Self play;Fail;1;36;100%
1086;31.12.2021 11:45:01;5,055003;Jack;Self play;Win;1;36;99%
1087;31.12.2021 11:45:05;4,350002;Madox;Self play;Win;1;24;100%
1088;31.12.2021 11:45:05;-5,534998;Jack;Self play;Fail;1;24;100%
1089;31.12.2021 11:45:10;-6,235001;Madox;Self play;Fail;1;23;100%
1090;31.12.2021 11:45:10;3,969003;Jack;Self play;Win;1;23;100%
1091;31.12.2021 11:46:25;-0,2450612;Madox;Self play;Win;2;401;100%
1092;31.12.2021 11:46:25;-20,91253;Jack;Self play;Fail;2;401;100%
1093;31.12.2021 11:46:50;-13,58002;Madox;Self play;Fail;1;141;100%
1094;31.12.2021 11:46:50;9,669941;Jack;Self play;Win;1;141;100%
1095;31.12.2021 11:47:11;9,808702;Madox;Self play;Win;1;114;100%
1096;31.12.2021 11:47:11;-13,21502;Jack;Self play;Fail;1;114;100%
1097;31.12.2021 11:47:18;5,965;Madox;Self play;Win;1;35;100%
1098;31.12.2021 11:47:18;-7,155001;Jack;Self play;Fail;1;35;100%
1099;31.12.2021 11:50:18;-99,39928;Madox;Self play;Fail;4;924;2%
1100;31.12.2021 11:50:18;-92,17126;Jack;Self play;Win;4;924;2%
1101;31.12.2021 11:50:44;2,237502;Madox;Self play;Win;1;142;17%
1102;31.12.2021 11:50:44;-10,82001;Jack;Self play;Fail;1;142;100%
1103;31.12.2021 11:52:54;-58,80867;Madox;Self play;Fail;3;701;26%
1104;31.12.2021 11:52:54;-51,82883;Jack;Self play;Win;3;701;28%
1105;31.12.2021 11:54:00;-6,057504;Madox;Self play;Fail;2;354;22%
1106;31.12.2021 11:54:00;-25,79506;Jack;Self play;Win;2;354;100%
1107;31.12.2021 11:54:07;-6,885001;Madox;Self play;Fail;1;35;97%
1108;31.12.2021 11:54:07;6,0595;Jack;Self play;Win;1;35;97%
1109;31.12.2021 11:55:15;-18,76275;Madox;Self play;Fail;2;336;100%
1110;31.12.2021 11:55:16;-10,23365;Jack;Self play;Win;2;336;100%
1111;31.12.2021 11:56:29;-32,71191;Madox;Self play;Win;2;395;24%
1112;31.12.2021 11:56:29;-37,00077;Jack;Self play;Fail;2;395;24%
1113;31.12.2021 11:56:34;-5,167499;Madox;Self play;Fail;1;29;100%
1114;31.12.2021 11:56:34;6,44225;Jack;Self play;Win;1;29;100%
1115;31.12.2021 11:57:43;-20,8877;Madox;Self play;Win;2;368;18%
1116;31.12.2021 11:57:43;-39,64493;Jack;Self play;Fail;2;368;18%
1117;31.12.2021 12:06:55;-163,0906;Madox;Self play;Draw;11;3000;56%
1118;31.12.2021 12:06:55;-218,7849;Jack;Self play;Draw;11;3000;62%
1119;31.12.2021 12:10:04;-42,37732;Madox;Self play;Fail;4;941;74%
1120;31.12.2021 12:10:05;-42,61111;Jack;Self play;Win;4;941;79%
1121;31.12.2021 12:10:10;-3,762499;Madox;Self play;Fail;1;29;100%
1122;31.12.2021 12:10:10;5,96325;Jack;Self play;Win;1;29;100%
1123;31.12.2021 12:10:38;3,452503;Madox;Self play;Win;1;152;80%
1124;31.12.2021 12:10:38;-8,472505;Jack;Self play;Fail;1;152;80%
1125;31.12.2021 12:11:06;11,0407;Madox;Self play;Win;1;129;90%
1126;31.12.2021 12:11:06;-12,37251;Jack;Self play;Fail;1;129;90%
1127;31.12.2021 12:11:14;-6,184999;Madox;Self play;Fail;1;32;100%
1128;31.12.2021 12:11:14;3,975004;Jack;Self play;Win;1;32;100%
1129;31.12.2021 12:11:26;3,189993;Madox;Self play;Win;1;54;96%
1130;31.12.2021 12:11:26;-8,259996;Jack;Self play;Fail;1;54;96%
1131;31.12.2021 12:11:30;1,274505;Madox;Self play;Win;1;21;100%
1132;31.12.2021 12:11:30;-5,339998;Jack;Self play;Fail;1;21;100%
1133;31.12.2021 12:13:42;-42,68419;Madox;Self play;Win;3;715;54%
1134;31.12.2021 12:13:42;-59,57452;Jack;Self play;Fail;3;715;54%
1135;31.12.2021 12:13:49;-8,349998;Madox;Self play;Fail;1;35;100%
1136;31.12.2021 12:13:49;7,2935;Jack;Self play;Win;1;35;100%
1137;31.12.2021 12:14:13;12,24419;Madox;Self play;Win;1;121;100%
1138;31.12.2021 12:14:13;-15,56999;Jack;Self play;Fail;1;121;100%
1139;31.12.2021 12:14:22;-9,875003;Madox;Self play;Fail;1;48;100%
1140;31.12.2021 12:14:22;9,238746;Jack;Self play;Win;1;48;100%
1141;31.12.2021 12:15:12;-3,297513;Madox;Self play;Win;1;237;15%
1142;31.12.2021 12:15:12;-21,74753;Jack;Self play;Fail;1;237;100%
1143;31.12.2021 12:17:38;-36,32532;Madox;Self play;Win;3;791;57%
1144;31.12.2021 12:17:38;-45,83018;Jack;Self play;Fail;3;791;40%
