#;Time;RL points;Agent name;Learning type;Won Episode;Low health threshold;Critical low health threshold;Walk speed;Run speed;Sight range;Hear range;Attack range
295;23.12.2021 17:08:26;-392,4016;Jack;Self play;Draw;40;8;5;8;30;20;10
296;23.12.2021 17:08:26;-387,5012;Madox;Self play;Draw;40;8;5;8;30;20;10
297;23.12.2021 17:10:01;-329,4005;Jack;Self play;Draw;40;8;5;8;30;20;10
298;23.12.2021 17:10:01;-363,0015;Madox;Self play;Draw;40;8;5;8;30;20;10
299;23.12.2021 17:11:41;-267,2974;Jack;Self play;Draw;40;8;5;8;30;20;10
300;23.12.2021 17:11:41;-326,7998;Madox;Self play;Draw;40;8;5;8;30;20;10
301;23.12.2021 17:13:08;-294,399;Jack;Self play;Draw;40;8;5;8;30;20;10
302;23.12.2021 17:13:08;-295,1983;Madox;Self play;Draw;40;8;5;8;30;20;10
303;23.12.2021 17:15:32;-295,9952;Jack;Self play;Draw;45;12;7;10;38;22;14
304;23.12.2021 17:15:32;-313,7969;Madox;Self play;Draw;40;11;8;11;30;28;14
305;23.12.2021 23:34:50;-1188,698;Jack;Self play;Draw;40;12;9;10;38;28;18
306;23.12.2021 23:34:50;-1173,099;Madox;Self play;Draw;50;10;6;12;32;22;12
307;23.12.2021 23:38:20;-1169,161;Jack;Self play;Draw;55;10;6;12;32;26;18
308;23.12.2021 23:38:20;-1148,961;Madox;Self play;Draw;40;8;5;10;32;22;18
309;23.12.2021 23:40:09;-1150,301;Jack;Self play;Draw;40;8;5;8;30;20;10
310;23.12.2021 23:40:09;-1169,301;Madox;Self play;Draw;40;8;5;8;30;20;10
311;23.12.2021 23:41:55;-1148,201;Jack;Self play;Draw;40;8;5;8;30;20;10
312;23.12.2021 23:41:55;-1145,201;Madox;Self play;Draw;40;8;5;8;30;20;10
313;23.12.2021 23:45:51;-2622,464;Jack;Self play;Draw;60;11;9;12;38;28;10
314;23.12.2021 23:45:51;-2554,459;Madox;Self play;Draw;50;9;7;10;38;22;10
315;23.12.2021 23:47:41;-2266,481;Jack;Self play;Draw;40;8;5;8;30;20;10
316;23.12.2021 23:47:41;-2459,471;Madox;Self play;Draw;40;8;5;8;30;20;10
317;23.12.2021 23:49:28;-2674,984;Jack;Self play;Draw;40;8;5;8;30;20;10
318;23.12.2021 23:49:28;-2664,992;Madox;Self play;Draw;40;8;5;8;30;20;10
319;24.12.2021 00:12:09;-3068,02;Jack;Training;Fail;40;8;1;4;26;16;6
320;24.12.2021 00:15:41;-2268,478;Jack;Self play;Draw;50;10;3;8;34;16;12
321;24.12.2021 00:15:41;-2277,475;Madox;Self play;Draw;50;10;2;8;34;18;10
322;24.12.2021 00:17:13;-2237,487;Jack;Self play;Draw;40;8;1;4;26;16;6
323;24.12.2021 00:17:13;-2272,483;Madox;Self play;Draw;40;8;1;4;26;16;6
324;24.12.2021 00:19:03;-2278,484;Jack;Self play;Draw;40;8;1;4;26;16;6
325;24.12.2021 00:19:03;-2236,487;Madox;Self play;Draw;40;8;1;4;26;16;6
326;24.12.2021 00:20:44;-2429,475;Jack;Self play;Draw;40;8;1;4;26;16;6
327;24.12.2021 00:20:44;-2522,463;Madox;Self play;Draw;40;8;1;4;26;16;6
