#;Time;RL points;Agent name;Learning type;Won episode;Episode iterations;Episode time [s];Interest in enemy [%]
2365;12.01.2022 09:43:03;-13,68414;Madox;Self play;Win;2;375;31%
2366;12.01.2022 09:43:03;-33,74815;Jack;Self play;Fail;2;375;38%
2367;12.01.2022 09:43:25;-0,2750156;Madox;Self play;Fail;1;209;38%
2368;12.01.2022 09:43:25;-7,119006;Jack;Self play;Win;1;209;50%
2369;12.01.2022 09:43:51;-24,89859;Madox;Self play;Fail;1;249;36%
2370;12.01.2022 09:43:51;-8,432323;Jack;Self play;Win;1;249;30%
2371;12.01.2022 09:43:54;7,074749;Madox;Self play;Win;1;27;100%
2372;12.01.2022 09:43:54;-2,789999;Jack;Self play;Fail;1;27;100%
2373;12.01.2022 09:44:06;4,319505;Madox;Self play;Win;1;115;100%
2374;12.01.2022 09:44:06;-9,317497;Jack;Self play;Fail;1;115;100%
2375;12.01.2022 09:44:25;-13,74826;Madox;Self play;Fail;1;175;100%
2376;12.01.2022 09:44:25;9,799442;Jack;Self play;Win;1;175;100%
2377;12.01.2022 09:44:27;-4,142499;Madox;Self play;Fail;1;22;100%
2378;12.01.2022 09:44:27;6,104998;Jack;Self play;Win;1;22;100%
2379;12.01.2022 09:44:41;-0,5857856;Madox;Self play;Win;1;129;100%
2380;12.01.2022 09:44:41;-9,834995;Jack;Self play;Fail;1;129;100%
2381;12.01.2022 09:44:44;-2,589998;Madox;Self play;Fail;1;25;100%
2382;12.01.2022 09:44:44;5,048251;Jack;Self play;Win;1;25;100%
2383;12.01.2022 09:44:50;-11;Madox;Self play;Fail;1;44;100%
2384;12.01.2022 09:44:50;16,16724;Jack;Self play;Win;1;44;100%
2385;12.01.2022 09:44:59;-8,146254;Madox;Self play;Fail;1;82;100%
2386;12.01.2022 09:44:59;1,424251;Jack;Self play;Win;1;82;100%
2387;12.01.2022 09:45:04;3,557503;Madox;Self play;Win;1;17;100%
2388;12.01.2022 09:45:04;-5,609998;Jack;Self play;Fail;1;17;100%
2389;12.01.2022 09:45:17;6,700719;Madox;Self play;Win;1;101;100%
2390;12.01.2022 09:45:17;-5,126997;Jack;Self play;Fail;1;101;100%
2391;12.01.2022 09:45:21;11,01049;Madox;Self play;Win;1;29;100%
2392;12.01.2022 09:45:21;-5,175001;Jack;Self play;Fail;1;29;100%
2393;12.01.2022 09:45:25;10,53075;Madox;Self play;Win;1;36;100%
2394;12.01.2022 09:45:25;-5,125;Jack;Self play;Fail;1;36;100%
2395;12.01.2022 09:45:54;-1,085038;Madox;Self play;Win;1;276;61%
2396;12.01.2022 09:45:54;-16,52858;Jack;Self play;Fail;1;276;76%
2397;12.01.2022 09:45:58;9,212495;Madox;Self play;Win;1;39;100%
2398;12.01.2022 09:45:58;-8,549995;Jack;Self play;Fail;1;39;100%
2399;12.01.2022 09:46:08;3,592501;Madox;Self play;Win;1;97;31%
2400;12.01.2022 09:46:08;-12,45002;Jack;Self play;Fail;1;97;31%
2401;12.01.2022 09:46:14;5,277489;Madox;Self play;Fail;1;54;100%
2402;12.01.2022 09:46:14;-1,146001;Jack;Self play;Win;1;54;100%
2403;12.01.2022 09:46:23;0,7124909;Madox;Self play;Fail;1;84;100%
2404;12.01.2022 09:46:23;2,611504;Jack;Self play;Win;1;84;100%
2405;12.01.2022 09:46:31;-5,9;Madox;Self play;Fail;1;69;70%
2406;12.01.2022 09:46:31;0,4425034;Jack;Self play;Win;1;69;67%
2407;12.01.2022 09:46:38;-1,206999;Madox;Self play;Fail;1;62;100%
2408;12.01.2022 09:46:38;2,595002;Jack;Self play;Win;1;62;100%
2409;12.01.2022 09:46:41;-8,440003;Madox;Self play;Fail;1;24;100%
2410;12.01.2022 09:46:41;10,39499;Jack;Self play;Win;1;24;100%
2411;12.01.2022 09:46:56;-6,955745;Madox;Self play;Fail;1;143;68%
2412;12.01.2022 09:46:56;2,005001;Jack;Self play;Win;1;143;68%
2413;12.01.2022 09:47:00;-4,150997;Madox;Self play;Fail;1;30;100%
2414;12.01.2022 09:47:00;2,980502;Jack;Self play;Win;1;30;100%
2415;12.01.2022 09:47:33;-32,89013;Madox;Self play;Fail;2;315;25%
2416;12.01.2022 09:47:33;-5,586536;Jack;Self play;Win;2;315;13%
2417;12.01.2022 09:48:11;-25,75764;Madox;Self play;Fail;2;362;32%
2418;12.01.2022 09:48:11;-16,36044;Jack;Self play;Win;2;362;32%
2419;12.01.2022 09:48:40;-23,69523;Madox;Self play;Fail;1;275;43%
2420;12.01.2022 09:48:40;-2,955093;Jack;Self play;Win;1;275;42%
2421;12.01.2022 09:48:46;-9,530005;Madox;Self play;Fail;1;57;100%
2422;12.01.2022 09:48:46;14,14149;Jack;Self play;Win;1;57;100%
2423;12.01.2022 09:48:55;-6,555001;Madox;Self play;Fail;1;34;100%
2424;12.01.2022 09:48:55;11,65824;Jack;Self play;Win;1;34;100%
2425;12.01.2022 09:49:14;-11,55052;Madox;Self play;Fail;1;174;59%
2426;12.01.2022 09:49:14;-0,2905073;Jack;Self play;Win;1;174;49%
2427;12.01.2022 09:49:46;-17,84883;Madox;Self play;Fail;2;313;13%
2428;12.01.2022 09:49:46;-21,69635;Jack;Self play;Win;2;313;28%
2429;12.01.2022 09:50:06;-5,829496;Madox;Self play;Fail;1;176;96%
2430;12.01.2022 09:50:06;0,6422355;Jack;Self play;Win;1;176;89%
2431;12.01.2022 09:50:11;-8,870008;Madox;Self play;Fail;1;44;100%
2432;12.01.2022 09:50:11;9,683496;Jack;Self play;Win;1;44;94%
2433;12.01.2022 09:50:32;-9,84253;Madox;Self play;Win;1;202;39%
2434;12.01.2022 09:50:32;-10,44077;Jack;Self play;Fail;1;202;23%
2435;12.01.2022 09:50:36;10,924;Madox;Self play;Win;1;32;100%
2436;12.01.2022 09:50:36;-5,305;Jack;Self play;Fail;1;32;100%
2437;12.01.2022 09:50:40;11,77899;Madox;Self play;Win;1;38;100%
2438;12.01.2022 09:50:40;-6,15;Jack;Self play;Fail;1;38;100%
2439;12.01.2022 09:50:46;-5,055499;Madox;Self play;Fail;1;55;100%
2440;12.01.2022 09:50:46;2,030002;Jack;Self play;Win;1;55;100%
2441;12.01.2022 09:50:49;3,484253;Madox;Self play;Win;1;27;100%
2442;12.01.2022 09:50:49;0,6140013;Jack;Self play;Fail;1;27;100%
2443;12.01.2022 09:51:00;-0,5250022;Madox;Self play;Win;1;101;22%
2444;12.01.2022 09:51:00;-10,53001;Jack;Self play;Fail;1;101;22%
2445;12.01.2022 09:51:03;-1,219999;Madox;Self play;Fail;1;30;100%
2446;12.01.2022 09:51:03;7,714498;Jack;Self play;Win;1;30;87%
2447;12.01.2022 09:51:05;-2,674999;Madox;Self play;Fail;1;13;100%
2448;12.01.2022 09:51:05;2,547001;Jack;Self play;Win;1;13;100%
2449;12.01.2022 09:51:08;5,326503;Madox;Self play;Win;1;26;100%
2450;12.01.2022 09:51:08;-4,634999;Jack;Self play;Fail;1;26;100%
2451;12.01.2022 09:51:11;-3,459999;Madox;Self play;Fail;1;29;100%
2452;12.01.2022 09:51:11;8,956999;Jack;Self play;Win;1;29;100%
2453;12.01.2022 09:51:48;-27,4275;Madox;Self play;Win;2;349;14%
2454;12.01.2022 09:51:48;-38,77861;Jack;Self play;Fail;2;349;9%
2455;12.01.2022 09:51:50;8,810998;Madox;Self play;Win;1;16;100%
2456;12.01.2022 09:51:50;-6,22;Jack;Self play;Fail;1;16;100%
2457;12.01.2022 09:51:58;-6,482247;Madox;Self play;Fail;1;80;40%
2458;12.01.2022 09:51:58;0,1649987;Jack;Self play;Win;1;80;40%
2459;12.01.2022 09:52:06;-7,635;Madox;Self play;Fail;1;75;100%
2460;12.01.2022 09:52:06;8,79923;Jack;Self play;Win;1;75;100%
2461;12.01.2022 09:52:08;-4,039999;Madox;Self play;Fail;1;16;100%
2462;12.01.2022 09:52:08;7,36425;Jack;Self play;Win;1;16;100%
2463;12.01.2022 09:52:36;-16,81961;Madox;Self play;Win;1;262;16%
2464;12.01.2022 09:52:36;-25,25508;Jack;Self play;Fail;1;262;16%
2465;12.01.2022 09:52:44;11,64674;Madox;Self play;Win;1;28;100%
2466;12.01.2022 09:52:44;-6,200005;Jack;Self play;Fail;1;28;100%
2467;12.01.2022 09:52:47;6,120002;Madox;Self play;Win;1;17;100%
2468;12.01.2022 09:52:47;-4,079999;Jack;Self play;Fail;1;17;100%
2469;12.01.2022 09:52:49;7,594501;Madox;Self play;Win;1;19;100%
2470;12.01.2022 09:52:49;-5,704999;Jack;Self play;Fail;1;19;100%
2471;12.01.2022 09:52:58;-6,364998;Madox;Self play;Fail;1;81;100%
2472;12.01.2022 09:52:58;12,01921;Jack;Self play;Win;1;81;100%
2473;12.01.2022 09:53:40;-21,64706;Madox;Self play;Fail;2;400;16%
2474;12.01.2022 09:53:40;-16,21531;Jack;Self play;Win;2;400;33%
2475;12.01.2022 09:53:43;-5,995001;Madox;Self play;Fail;1;23;100%
2476;12.01.2022 09:53:43;3,418505;Jack;Self play;Win;1;23;100%
2477;12.01.2022 09:53:54;-10,39;Madox;Self play;Fail;1;102;100%
2478;12.01.2022 09:53:54;6,061483;Jack;Self play;Win;1;102;100%
2479;12.01.2022 09:54:09;-12,03751;Madox;Self play;Fail;1;150;100%
2480;12.01.2022 09:54:09;5,959246;Jack;Self play;Win;1;150;100%
2481;12.01.2022 09:54:20;-5,598496;Madox;Self play;Fail;1;95;98%
2482;12.01.2022 09:54:20;6,407745;Jack;Self play;Win;1;95;98%
2483;12.01.2022 09:54:21;1,623001;Madox;Self play;Win;1;16;100%
2484;12.01.2022 09:54:21;0,1050009;Jack;Self play;Fail;1;16;100%
2485;12.01.2022 09:54:26;-6,027499;Madox;Self play;Fail;1;40;100%
2486;12.01.2022 09:54:26;11,23449;Jack;Self play;Win;1;40;100%
2487;12.01.2022 09:54:54;-0,646535;Madox;Self play;Win;1;261;57%
2488;12.01.2022 09:54:54;-17,6413;Jack;Self play;Fail;1;261;66%
2489;12.01.2022 09:55:33;-18,11741;Madox;Self play;Win;2;375;19%
2490;12.01.2022 09:55:34;-40,30969;Jack;Self play;Fail;2;375;19%
2491;12.01.2022 09:55:55;1,240003;Madox;Self play;Win;1;205;24%
2492;12.01.2022 09:55:55;-22,45502;Jack;Self play;Fail;1;205;21%
2493;12.01.2022 09:55:57;6,8795;Madox;Self play;Win;1;16;100%
2494;12.01.2022 09:55:57;-4,169999;Jack;Self play;Fail;1;16;100%
2495;12.01.2022 09:56:03;-6,835002;Madox;Self play;Fail;1;55;100%
2496;12.01.2022 09:56:03;13,17274;Jack;Self play;Win;1;55;100%
2497;12.01.2022 09:56:07;3,41;Madox;Self play;Win;1;33;100%
2498;12.01.2022 09:56:07;-3,756996;Jack;Self play;Fail;1;33;100%
2499;12.01.2022 09:56:14;3,350002;Madox;Self play;Win;1;63;43%
2500;12.01.2022 09:56:14;-5,515002;Jack;Self play;Fail;1;63;43%
2501;12.01.2022 09:56:19;-0,2149988;Madox;Self play;Fail;1;48;100%
2502;12.01.2022 09:56:19;4,438751;Jack;Self play;Win;1;48;100%
2503;12.01.2022 09:56:21;-4,914999;Madox;Self play;Fail;1;16;97%
2504;12.01.2022 09:56:21;8,767496;Jack;Self play;Win;1;16;97%
2505;12.01.2022 09:56:24;-6,185008;Madox;Self play;Fail;1;23;100%
2506;12.01.2022 09:56:24;3,792753;Jack;Self play;Win;1;23;100%
2507;12.01.2022 09:56:29;-5,984998;Madox;Self play;Fail;1;19;100%
2508;12.01.2022 09:56:29;4,812002;Jack;Self play;Win;1;19;100%
2509;12.01.2022 09:57:11;-24,11067;Madox;Self play;Win;2;372;13%
2510;12.01.2022 09:57:11;-32,07418;Jack;Self play;Fail;2;372;14%
2511;12.01.2022 09:57:15;6,212502;Madox;Self play;Win;1;24;100%
2512;12.01.2022 09:57:15;-7,054997;Jack;Self play;Fail;1;24;100%
2513;12.01.2022 09:57:18;9,110497;Madox;Self play;Win;1;26;100%
2514;12.01.2022 09:57:18;-5,44;Jack;Self play;Fail;1;26;100%
2515;12.01.2022 09:57:28;4,961999;Madox;Self play;Win;1;92;71%
2516;12.01.2022 09:57:28;-8,274998;Jack;Self play;Fail;1;92;69%
2517;12.01.2022 09:57:31;8,412743;Madox;Self play;Win;1;35;93%
2518;12.01.2022 09:57:31;-4,915001;Jack;Self play;Fail;1;35;93%
2519;12.01.2022 09:58:05;-13,94634;Madox;Self play;Win;2;329;16%
2520;12.01.2022 09:58:05;-32,4506;Jack;Self play;Fail;2;329;17%
2521;12.01.2022 09:58:18;-13,34;Madox;Self play;Fail;1;125;41%
2522;12.01.2022 09:58:19;7,050496;Jack;Self play;Win;1;125;37%
2523;12.01.2022 09:58:27;4,401752;Madox;Self play;Win;1;74;100%
2524;12.01.2022 09:58:27;-3,054999;Jack;Self play;Fail;1;74;100%
2525;12.01.2022 09:58:30;10,02525;Madox;Self play;Win;1;31;98%
2526;12.01.2022 09:58:30;-6,834998;Jack;Self play;Fail;1;31;100%
2527;12.01.2022 09:58:33;3,164001;Madox;Self play;Win;1;22;76%
2528;12.01.2022 09:58:33;-2,619998;Jack;Self play;Fail;1;22;76%
2529;12.01.2022 09:58:52;-5,55328;Madox;Self play;Win;1;185;15%
2530;12.01.2022 09:58:52;-18,74003;Jack;Self play;Fail;1;185;18%
2531;12.01.2022 09:58:55;-4,72;Madox;Self play;Fail;1;19;100%
2532;12.01.2022 09:58:55;7,069998;Jack;Self play;Win;1;19;100%
2533;12.01.2022 09:59:04;2,254002;Madox;Self play;Win;1;90;52%
2534;12.01.2022 09:59:04;-7,102248;Jack;Self play;Fail;1;90;54%
2535;12.01.2022 09:59:08;-5,1275;Madox;Self play;Fail;1;32;100%
2536;12.01.2022 09:59:08;7,590246;Jack;Self play;Win;1;32;100%
2537;12.01.2022 09:59:11;7,907994;Madox;Self play;Win;1;27;100%
2538;12.01.2022 09:59:11;-4,717499;Jack;Self play;Fail;1;27;100%
2539;12.01.2022 09:59:21;-12,82501;Madox;Self play;Fail;1;88;100%
2540;12.01.2022 09:59:21;13,32996;Jack;Self play;Win;1;88;100%
2541;12.01.2022 09:59:24;8,586249;Madox;Self play;Win;1;32;100%
2542;12.01.2022 09:59:24;-4,694998;Jack;Self play;Fail;1;32;100%
2543;12.01.2022 09:59:27;7,044749;Madox;Self play;Win;1;21;100%
2544;12.01.2022 09:59:27;-4,334999;Jack;Self play;Fail;1;21;100%
2545;12.01.2022 09:59:30;0,05000079;Madox;Self play;Fail;1;28;100%
2546;12.01.2022 09:59:30;2,332251;Jack;Self play;Win;1;28;100%
2547;12.01.2022 09:59:43;-9,531499;Madox;Self play;Fail;1;115;99%
2548;12.01.2022 09:59:43;3,108001;Jack;Self play;Win;1;115;99%
2549;12.01.2022 09:59:46;-4,534999;Madox;Self play;Fail;1;25;98%
2550;12.01.2022 09:59:46;7,211499;Jack;Self play;Win;1;25;98%
2551;12.01.2022 09:59:48;-4,665;Madox;Self play;Fail;1;21;100%
2552;12.01.2022 09:59:48;10,8725;Jack;Self play;Win;1;21;100%
2553;12.01.2022 09:59:54;-8,759995;Madox;Self play;Fail;1;49;100%
2554;12.01.2022 09:59:54;9,282244;Jack;Self play;Win;1;49;100%
2555;12.01.2022 10:00:27;-11,7226;Madox;Self play;Win;1;261;33%
2556;12.01.2022 10:00:27;-19,21004;Jack;Self play;Fail;1;261;28%
2557;12.01.2022 10:00:30;12,07949;Madox;Self play;Win;1;31;100%
2558;12.01.2022 10:00:30;-6,860004;Jack;Self play;Fail;1;31;100%
2559;12.01.2022 10:00:33;9,695497;Madox;Self play;Win;1;26;100%
2560;12.01.2022 10:00:33;-6,185;Jack;Self play;Fail;1;26;100%
2561;12.01.2022 10:00:54;-6,629284;Madox;Self play;Win;1;205;19%
2562;12.01.2022 10:00:54;-19,53579;Jack;Self play;Fail;1;205;26%
2563;12.01.2022 10:00:59;14,06499;Madox;Self play;Win;1;45;100%
2564;12.01.2022 10:00:59;-8,554998;Jack;Self play;Fail;1;45;100%
2565;12.01.2022 10:01:01;5,081502;Madox;Self play;Win;1;16;100%
2566;12.01.2022 10:01:01;-6,355;Jack;Self play;Fail;1;16;100%
2567;12.01.2022 10:01:41;-32,10065;Madox;Self play;Fail;2;382;21%
2568;12.01.2022 10:01:41;-26,68517;Jack;Self play;Win;2;382;22%
2569;12.01.2022 10:01:44;-4,73;Madox;Self play;Fail;1;25;100%
2570;12.01.2022 10:01:44;9,744995;Jack;Self play;Win;1;25;100%
2571;12.01.2022 10:01:47;7,063749;Madox;Self play;Win;1;24;100%
2572;12.01.2022 10:01:47;-6,54;Jack;Self play;Fail;1;24;100%
2573;12.01.2022 10:01:49;5,870001;Madox;Self play;Win;1;19;100%
2574;12.01.2022 10:01:49;-6,18625;Jack;Self play;Fail;1;19;100%
2575;12.01.2022 10:02:30;-5,903336;Madox;Self play;Win;2;389;27%
2576;12.01.2022 10:02:30;-34,32017;Jack;Self play;Fail;2;389;39%
2577;12.01.2022 10:02:31;-0,6649987;Madox;Self play;Fail;1;8;100%
2578;12.01.2022 10:02:31;-0,4749984;Jack;Self play;Win;1;8;100%
2579;12.01.2022 10:02:49;-7,823791;Madox;Self play;Win;1;167;27%
2580;12.01.2022 10:02:49;-14,39152;Jack;Self play;Fail;1;167;27%
2581;12.01.2022 10:02:50;8,289998;Madox;Self play;Win;1;15;100%
2582;12.01.2022 10:02:50;-4,599998;Jack;Self play;Fail;1;15;100%
2583;12.01.2022 10:03:00;-1,321255;Madox;Self play;Win;1;88;100%
2584;12.01.2022 10:03:00;-5,131248;Jack;Self play;Fail;1;88;100%
2585;12.01.2022 10:03:03;10,07824;Madox;Self play;Win;1;23;100%
2586;12.01.2022 10:03:03;-5,640001;Jack;Self play;Fail;1;23;100%
2587;12.01.2022 10:03:06;10,18674;Madox;Self play;Win;1;26;100%
2588;12.01.2022 10:03:06;-5,345;Jack;Self play;Fail;1;26;100%
2589;12.01.2022 10:03:34;-25,35008;Madox;Self play;Fail;1;274;23%
2590;12.01.2022 10:03:34;-12,77937;Jack;Self play;Win;1;274;23%
2591;12.01.2022 10:03:37;-4,345;Madox;Self play;Fail;1;21;100%
2592;12.01.2022 10:03:37;7,823248;Jack;Self play;Win;1;21;100%
2593;12.01.2022 10:03:40;-5,455001;Madox;Self play;Fail;1;30;100%
2594;12.01.2022 10:03:40;9,124247;Jack;Self play;Win;1;30;100%
2595;12.01.2022 10:03:42;-5,744999;Madox;Self play;Fail;1;19;100%
2596;12.01.2022 10:03:42;8,935496;Jack;Self play;Win;1;19;100%
2597;12.01.2022 10:03:51;14,12598;Madox;Self play;Win;1;82;100%
2598;12.01.2022 10:03:51;-11,075;Jack;Self play;Fail;1;82;100%
2599;12.01.2022 10:03:54;-3,032498;Madox;Self play;Fail;1;22;100%
2600;12.01.2022 10:03:54;5,4925;Jack;Self play;Win;1;22;100%
2601;12.01.2022 10:03:56;-4,454998;Madox;Self play;Fail;1;21;100%
2602;12.01.2022 10:03:56;7,997998;Jack;Self play;Win;1;21;100%
2603;12.01.2022 10:03:59;5,768499;Madox;Self play;Win;1;23;88%
2604;12.01.2022 10:03:59;-3,134999;Jack;Self play;Fail;1;23;88%
2605;12.01.2022 10:04:02;-1,669999;Madox;Self play;Fail;1;20;100%
2606;12.01.2022 10:04:02;5,736999;Jack;Self play;Win;1;20;100%
2607;12.01.2022 10:04:07;6,02025;Madox;Self play;Win;1;17;100%
2608;12.01.2022 10:04:07;-1,249999;Jack;Self play;Fail;1;17;100%
2609;12.01.2022 10:04:13;-3,257499;Madox;Self play;Fail;1;29;100%
2610;12.01.2022 10:04:13;7,449244;Jack;Self play;Win;1;29;100%
2611;12.01.2022 10:04:19;-1,985001;Madox;Self play;Win;1;54;100%
2612;12.01.2022 10:04:19;5,891984;Jack;Self play;Fail;1;54;100%
2613;12.01.2022 10:04:21;-3,035;Madox;Self play;Fail;1;24;84%
2614;12.01.2022 10:04:21;6,893499;Jack;Self play;Win;1;24;84%
2615;12.01.2022 10:04:24;-3,74;Madox;Self play;Fail;1;23;95%
2616;12.01.2022 10:04:24;5,890001;Jack;Self play;Win;1;23;95%
2617;12.01.2022 10:04:27;5,735;Madox;Self play;Win;1;24;100%
2618;12.01.2022 10:04:27;-4,619998;Jack;Self play;Fail;1;24;100%
2619;12.01.2022 10:04:49;6,791747;Madox;Self play;Win;1;202;96%
2620;12.01.2022 10:04:49;-15,73752;Jack;Self play;Fail;1;202;100%
2621;12.01.2022 10:04:52;-6,535005;Madox;Self play;Fail;1;27;100%
2622;12.01.2022 10:04:52;7,982495;Jack;Self play;Win;1;27;100%
2623;12.01.2022 10:04:54;6,722749;Madox;Self play;Win;1;21;100%
2624;12.01.2022 10:04:54;-3,554999;Jack;Self play;Fail;1;21;100%
2625;12.01.2022 10:04:57;5,675;Madox;Self play;Win;1;19;100%
2626;12.01.2022 10:04:57;-5,344999;Jack;Self play;Fail;1;19;100%
2627;12.01.2022 10:05:04;5,774248;Madox;Self play;Win;1;65;33%
2628;12.01.2022 10:05:04;-10,22001;Jack;Self play;Fail;1;65;33%
2629;12.01.2022 10:05:07;10,0845;Madox;Self play;Win;1;33;100%
2630;12.01.2022 10:05:07;-5,759999;Jack;Self play;Fail;1;33;100%
2631;12.01.2022 10:05:10;-5,485;Madox;Self play;Fail;1;20;100%
2632;12.01.2022 10:05:10;3,377496;Jack;Self play;Win;1;20;100%
2633;12.01.2022 10:05:14;-4,32;Madox;Self play;Fail;1;36;81%
2634;12.01.2022 10:05:14;4,127;Jack;Self play;Win;1;36;81%
2635;12.01.2022 10:05:16;-4,199999;Madox;Self play;Fail;1;16;100%
2636;12.01.2022 10:05:16;6,86575;Jack;Self play;Win;1;16;100%
2637;12.01.2022 10:05:17;-3,209999;Madox;Self play;Fail;1;13;100%
2638;12.01.2022 10:05:17;6,666999;Jack;Self play;Win;1;13;100%
2639;12.01.2022 10:05:43;-21,05409;Madox;Self play;Fail;1;243;18%
2640;12.01.2022 10:05:43;-11,19933;Jack;Self play;Win;1;243;18%
2641;12.01.2022 10:05:45;-5,049999;Madox;Self play;Fail;1;21;100%
2642;12.01.2022 10:05:45;9,208746;Jack;Self play;Win;1;21;100%
2643;12.01.2022 10:05:48;-4,5;Madox;Self play;Fail;1;23;100%
2644;12.01.2022 10:05:48;9,570744;Jack;Self play;Win;1;23;100%
2645;12.01.2022 10:05:51;-5,499999;Madox;Self play;Fail;1;25;100%
2646;12.01.2022 10:05:51;9,379998;Jack;Self play;Win;1;25;100%
2647;12.01.2022 10:06:18;-17,49429;Madox;Self play;Fail;1;255;40%
2648;12.01.2022 10:06:18;-5,59981;Jack;Self play;Win;1;255;41%
2649;12.01.2022 10:06:26;8,797716;Madox;Self play;Win;1;82;99%
2650;12.01.2022 10:06:26;-7,432501;Jack;Self play;Fail;1;82;100%
2651;12.01.2022 10:06:36;7,192981;Madox;Self play;Win;1;88;82%
2652;12.01.2022 10:06:36;-8,224998;Jack;Self play;Fail;1;88;82%
2653;12.01.2022 10:07:01;-15,153;Madox;Self play;Fail;1;229;60%
2654;12.01.2022 10:07:01;-2,981768;Jack;Self play;Win;1;229;41%
2655;12.01.2022 10:07:02;-0,4399968;Madox;Self play;Win;1;8;86%
2656;12.01.2022 10:07:02;-1,77;Jack;Self play;Fail;1;8;86%
2657;12.01.2022 10:07:40;-18,59763;Madox;Self play;Win;2;363;17%
2658;12.01.2022 10:07:40;-33,16459;Jack;Self play;Fail;2;363;15%
2659;12.01.2022 10:08:04;-5,432795;Madox;Self play;Win;1;169;100%
2660;12.01.2022 10:08:04;1,279947;Jack;Self play;Fail;1;169;99%
2661;12.01.2022 10:08:06;7,564999;Madox;Self play;Win;1;23;100%
2662;12.01.2022 10:08:06;-5,214998;Jack;Self play;Fail;1;23;100%
2663;12.01.2022 10:08:44;-28,2046;Madox;Self play;Fail;2;362;34%
2664;12.01.2022 10:08:44;-12,30488;Jack;Self play;Win;2;362;27%
2665;12.01.2022 10:09:18;-22,84412;Madox;Self play;Fail;2;322;36%
2666;12.01.2022 10:09:18;-5,44628;Jack;Self play;Win;2;322;18%
2667;12.01.2022 10:09:24;5,438999;Madox;Self play;Win;1;60;42%
2668;12.01.2022 10:09:24;-8,93501;Jack;Self play;Fail;1;60;42%
2669;12.01.2022 10:09:40;-16,59252;Madox;Self play;Fail;1;148;100%
2670;12.01.2022 10:09:40;14,26442;Jack;Self play;Win;1;148;100%
2671;12.01.2022 10:10:10;-25,6346;Madox;Self play;Fail;1;291;21%
2672;12.01.2022 10:10:10;-15,16938;Jack;Self play;Win;1;291;22%
2673;12.01.2022 10:10:16;-7,815005;Madox;Self play;Fail;1;55;97%
2674;12.01.2022 10:10:16;13,78398;Jack;Self play;Win;1;55;97%
2675;12.01.2022 10:10:19;4,484003;Madox;Self play;Win;1;21;100%
2676;12.01.2022 10:10:19;-6,034998;Jack;Self play;Fail;1;21;100%
2677;12.01.2022 10:10:21;7,688498;Madox;Self play;Win;1;22;71%
2678;12.01.2022 10:10:21;-4,049999;Jack;Self play;Fail;1;22;71%
2679;12.01.2022 10:10:24;-4,879999;Madox;Self play;Fail;1;27;100%
2680;12.01.2022 10:10:24;8,900747;Jack;Self play;Win;1;27;98%
2681;12.01.2022 10:10:27;-4,704999;Madox;Self play;Fail;1;23;100%
2682;12.01.2022 10:10:27;7,789999;Jack;Self play;Win;1;23;100%
2683;12.01.2022 10:10:41;-10,40003;Madox;Self play;Win;1;135;10%
2684;12.01.2022 10:10:41;-13,48952;Jack;Self play;Fail;1;135;10%
2685;12.01.2022 10:10:55;-0,6800008;Madox;Self play;Win;1;135;31%
2686;12.01.2022 10:10:55;-13,65376;Jack;Self play;Fail;1;135;34%
2687;12.01.2022 10:10:57;-4,864998;Madox;Self play;Fail;1;19;100%
2688;12.01.2022 10:10:57;8,007248;Jack;Self play;Win;1;19;100%
2689;12.01.2022 10:11:08;-9,080016;Madox;Self play;Fail;1;102;64%
2690;12.01.2022 10:11:08;3,931753;Jack;Self play;Win;1;102;64%
2691;12.01.2022 10:11:53;-31,92892;Madox;Self play;Fail;2;374;14%
2692;12.01.2022 10:11:53;-25,25266;Jack;Self play;Win;2;374;22%
2693;12.01.2022 10:12:00;-9,100004;Madox;Self play;Fail;1;64;92%
2694;12.01.2022 10:12:00;10,43349;Jack;Self play;Win;1;64;51%
2695;12.01.2022 10:12:05;-9,630014;Madox;Self play;Fail;1;41;100%
2696;12.01.2022 10:12:05;9,390247;Jack;Self play;Win;1;41;100%
2697;12.01.2022 10:12:35;-33,60008;Madox;Self play;Fail;1;289;87%
2698;12.01.2022 10:12:35;9,249219;Jack;Self play;Win;1;289;87%
2699;12.01.2022 10:12:38;6,402998;Madox;Self play;Win;1;19;100%
2700;12.01.2022 10:12:38;-5,124998;Jack;Self play;Fail;1;19;100%
2701;12.01.2022 10:12:40;-0,8750002;Madox;Self play;Fail;1;17;100%
2702;12.01.2022 10:12:40;4,591751;Jack;Self play;Win;1;17;100%
2703;12.01.2022 10:13:08;-9,384049;Madox;Self play;Win;1;274;29%
2704;12.01.2022 10:13:08;-19,48527;Jack;Self play;Fail;1;274;45%
2705;12.01.2022 10:13:24;-4,381526;Madox;Self play;Win;1;151;15%
2706;12.01.2022 10:13:24;-14,07003;Jack;Self play;Fail;1;151;19%
2707;12.01.2022 10:13:26;-4,219999;Madox;Self play;Fail;1;18;100%
2708;12.01.2022 10:13:26;6,775997;Jack;Self play;Win;1;18;100%
2709;12.01.2022 10:13:42;-1,442503;Madox;Self play;Win;1;149;36%
2710;12.01.2022 10:13:42;-10,66626;Jack;Self play;Fail;1;149;36%
2711;12.01.2022 10:13:47;11,40975;Madox;Self play;Win;1;48;100%
2712;12.01.2022 10:13:47;-11,16501;Jack;Self play;Fail;1;48;100%
